Detector,Descriptor,Frame index,TTC lidar,TTC camera,TTC difference

SIFT,FREAK,9,13.0241,18.1605,5.13634,
SIFT,FREAK,10,11.1746,11.3657,0.191073,
SIFT,FREAK,11,12.8086,16.6876,3.879,
SIFT,FREAK,12,8.95978,18.0386,9.07879,
SIFT,FREAK,13,9.96439,10.046,0.0815902,
SIFT,FREAK,14,9.59863,9.83924,0.240613,
SIFT,FREAK,15,8.57352,8.98777,0.414243,
SIFT,FREAK,16,9.51617,8.72439,-0.791784,
SIFT,FREAK,17,9.54658,9.71304,0.166458,
SIFT,FREAK,18,8.3988,9.40597,1.00716

